#Global detector geometry and transforamtion; lengths given in cm
Gx0 0
Gy0 0
Gz0 0
Grot_x 0
Grot_y 0
Grot_z 0
Gtower_dx 10
Gtower_dy 15
Gtower_dz 60
#Tower type,idx_j,idx_k,idx_l,x[cm],y[cm],z[cm],dx[cm],dy[cm],dz[cm],rot_x,rot_y,rot_z
Tower 1	19	14	0	1.5	-1.061	1832.9	1.5	1.4	1.4	0	0	0
Tower 1	19	15	0	1.5	-2.475	1834.3	1.5	1.4	1.4	0	0	0
Tower 1	19	16	0	1.5	-3.889	1835.8	1.5	1.4	1.4	0	0	0
Tower 1	19	17	0	1.5	-5.303	1837.2	1.5	1.4	1.4	0	0	0
Tower 1	20	10	0	0	-4.6	1827.3	1.5	1.4	1.4	0	0	0
Tower 1	20	11	0	0	-3.182	1828.7	1.5	1.4	1.4	0	0	0
Tower 1	20	12	0	0	-1.77	1830	1.5	1.4	1.4	0	0	0
Tower 1	20	13	0	0	-0.354	1831.5	1.5	1.4	1.4	0	0	0
Tower 1	20	14	0	0	-1.061	1832.9	1.5	1.4	1.4	0	0	0
Tower 1	20	15	0	0	-2.475	1834.3	1.5	1.4	1.4	0	0	0
Tower 1	20	16	0	0	-3.889	1835.8	1.5	1.4	1.4	0	0	0
Tower 1	20	17	0	0	-5.303	1837.2	1.5	1.4	1.4	0	0	0
Tower 1	21	10	0	-1.5	-4.6	1827.3	1.5	1.4	1.4	0	0	0
Tower 1	21	11	0	-1.5	-3.182	1828.7	1.5	1.4	1.4	0	0	0
Tower 1	21	12	0	-1.5	-1.77	1830	1.5	1.4	1.4	0	0	0
Tower 1	21	13	0	-1.5	-0.354	1831.5	1.5	1.4	1.4	0	0	0
Tower 1	21	14	0	-1.5	-1.061	1832.9	1.5	1.4	1.4	0	0	0
Tower 1	21	15	0	-1.5	-2.475	1834.3	1.5	1.4	1.4	0	0	0
Tower 1	21	16	0	-1.5	-3.889	1835.8	1.5	1.4	1.4	0	0	0
Tower 1	21	17	0	-1.5	-5.303	1837.2	1.5	1.4	1.4	0	0	0
Tower 1	22	10	0	-3	-4.6	1827.3	1.5	1.4	1.4	0	0	0
Tower 1	22	11	0	-3	-3.182	1828.7	1.5	1.4	1.4	0	0	0
Tower 1	22	12	0	-3	-1.77	1830	1.5	1.4	1.4	0	0	0
Tower 1	22	13	0	-3	-0.354	1831.5	1.5	1.4	1.4	0	0	0
Tower 1	22	14	0	-3	-1.061	1832.9	1.5	1.4	1.4	0	0	0
