ID,Radius,Pad,U,G,Pin,PinColID,PinRowID,FEE,FEE_Connector,FEE_Chan
466,5,26,4,1,F24,5,24,4.0,J1,120
468,5,27,4,1,F26,5,26,4.0,J1,110
469,5,28,4,1,F27,5,27,4.0,J1,107
471,5,29,4,1,F29,5,29,4.0,J1,97
713,5,30,6,1,F13,5,13,3.0,J1,43
715,5,31,6,1,F15,5,15,3.0,J1,33
716,5,32,6,1,F17,5,17,3.0,J1,88
718,5,33,6,1,F19,5,19,3.0,J1,78
719,5,34,6,1,F20,5,20,3.0,J1,75
721,5,35,6,1,F22,5,22,3.0,J1,65
722,5,36,6,1,F24,5,24,3.0,J1,120
724,5,37,6,1,F26,5,26,3.0,J1,110
725,5,38,6,1,F27,5,27,3.0,J1,107
727,5,39,6,1,F29,5,29,3.0,J1,97
615,5,40,6,1,B11,1,11,3.0,J1,57
639,5,41,6,1,C11,2,11,3.0,J1,54
612,5,42,6,1,B7,1,7,3.0,J1,8
636,5,43,6,1,C7,2,7,3.0,J1,9
609,5,44,6,1,B4,1,4,3.0,J1,25
633,5,45,6,1,C4,2,4,3.0,J1,22
978,5,46,8,1,F24,5,24,2.0,J1,120
980,5,47,8,1,F26,5,26,2.0,J1,110
981,5,48,8,1,F27,5,27,2.0,J1,107
983,5,49,8,1,F29,5,29,2.0,J1,97
880,5,50,8,1,B21,1,21,2.0,J1,72
904,5,51,8,1,C21,2,21,2.0,J1,73
877,5,52,8,1,B18,1,18,2.0,J1,89
901,5,53,8,1,C18,2,18,2.0,J1,86
874,5,54,8,1,B14,1,14,2.0,J1,40
898,5,55,8,1,C14,2,14,2.0,J1,41
871,5,56,8,1,B11,1,11,2.0,J1,57
895,5,57,8,1,C11,2,11,2.0,J1,54
868,5,58,8,1,B7,1,7,2.0,J1,8
892,5,59,8,1,C7,2,7,2.0,J1,9
865,5,60,8,1,B4,1,4,2.0,J1,25
889,5,61,8,1,C4,2,4,2.0,J1,22
1142,5,62,10,1,B28,1,28,1.0,J1,104
1166,5,63,10,1,C28,2,28,1.0,J1,105
1139,5,64,10,1,B25,1,25,1.0,J1,121
1163,5,65,10,1,C25,2,25,1.0,J1,118
1136,5,66,10,1,B21,1,21,1.0,J1,72
1160,5,67,10,1,C21,2,21,1.0,J1,73
1133,5,68,10,1,B18,1,18,1.0,J1,89
1157,5,69,10,1,C18,2,18,1.0,J1,86
1130,5,70,10,1,B14,1,14,1.0,J1,40
1154,5,71,10,1,C14,2,14,1.0,J1,41
1127,5,72,10,1,B11,1,11,1.0,J1,57
1151,5,73,10,1,C11,2,11,1.0,J1,54
1124,5,74,10,1,B7,1,7,1.0,J1,8
1148,5,75,10,1,C7,2,7,1.0,J1,9
1121,5,76,10,1,B4,1,4,1.0,J1,25
1145,5,77,10,1,C4,2,4,1.0,J1,22
1398,5,78,12,1,B28,1,28,0.0,J1,104
1421,5,79,12,1,C27,2,27,0.0,J1,108
1395,5,80,12,1,B25,1,25,0.0,J1,121
1418,5,81,12,1,C24,2,24,0.0,J1,125
1392,5,82,12,1,B21,1,21,0.0,J1,72
1415,5,83,12,1,C20,2,20,0.0,J1,76
1389,5,84,12,1,B18,1,18,0.0,J1,89
1412,5,85,12,1,C17,2,17,0.0,J1,93
1386,5,86,12,1,B14,1,14,0.0,J1,40
1409,5,87,12,1,C13,2,13,0.0,J1,44
1383,5,88,12,1,B11,1,11,0.0,J1,57
1406,5,89,12,1,C10,2,10,0.0,J1,61
1380,5,90,12,1,B7,1,7,0.0,J1,8
1403,5,91,12,1,C6,2,6,0.0,J1,12
1377,5,92,12,1,B4,1,4,0.0,J1,25
1400,5,93,12,1,C3,2,3,0.0,J1,29
120,6,0,1,1,E2,4,2,5.0,J2,158
74,6,1,1,1,E5,4,5,5.0,J2,145
472,6,2,4,1,E2,4,2,4.0,J1,30
426,6,3,4,1,E5,4,5,4.0,J1,17
473,6,4,4,1,F2,5,2,4.0,J1,31
429,6,5,4,1,E8,4,8,4.0,J1,0
218,6,6,2,1,E9,4,9,5.0,J1,62
184,6,7,2,1,E12,4,12,5.0,J1,49
219,6,8,2,1,F9,5,9,5.0,J1,63
187,6,9,2,1,E15,4,15,5.0,J1,32
220,6,10,2,1,E16,4,16,5.0,J1,94
190,6,11,2,1,E19,4,19,5.0,J1,81
221,6,12,2,1,F16,5,16,5.0,J1,95
193,6,13,2,1,E22,4,22,5.0,J1,64
222,6,14,2,1,E23,4,23,5.0,J1,126
196,6,15,2,1,E26,4,26,5.0,J1,113
223,6,16,2,1,F23,5,23,5.0,J1,127
199,6,17,2,1,E29,4,29,5.0,J1,96
474,6,18,4,1,E9,4,9,4.0,J1,62
432,6,19,4,1,E12,4,12,4.0,J1,49
475,6,20,4,1,F9,5,9,4.0,J1,63
435,6,21,4,1,E15,4,15,4.0,J1,32
476,6,22,4,1,E16,4,16,4.0,J1,94
438,6,23,4,1,E19,4,19,4.0,J1,81
477,6,24,4,1,F16,5,16,4.0,J1,95
441,6,25,4,1,E22,4,22,4.0,J1,64
478,6,26,4,1,E23,4,23,4.0,J1,126
444,6,27,4,1,E26,4,26,4.0,J1,113
479,6,28,4,1,F23,5,23,4.0,J1,127
447,6,29,4,1,E29,4,29,4.0,J1,96
731,6,30,6,1,F9,5,9,3.0,J1,63
691,6,31,6,1,E15,4,15,3.0,J1,32
732,6,32,6,1,E16,4,16,3.0,J1,94
694,6,33,6,1,E19,4,19,3.0,J1,81
733,6,34,6,1,F16,5,16,3.0,J1,95
697,6,35,6,1,E22,4,22,3.0,J1,64
734,6,36,6,1,E23,4,23,3.0,J1,126
700,6,37,6,1,E26,4,26,3.0,J1,113
735,6,38,6,1,F23,5,23,3.0,J1,127
703,6,39,6,1,E29,4,29,3.0,J1,96
640,6,40,6,1,C12,2,12,3.0,J1,51
614,6,41,6,1,B10,1,10,3.0,J1,60
637,6,42,6,1,C8,2,8,3.0,J1,2
611,6,43,6,1,B6,1,6,3.0,J1,15
634,6,44,6,1,C5,2,5,3.0,J1,19
608,6,45,6,1,B3,1,3,3.0,J1,28
990,6,46,8,1,E23,4,23,2.0,J1,126
956,6,47,8,1,E26,4,26,2.0,J1,113
991,6,48,8,1,F23,5,23,2.0,J1,127
959,6,49,8,1,E29,4,29,2.0,J1,96
905,6,50,8,1,C22,2,22,2.0,J1,66
879,6,51,8,1,B20,1,20,2.0,J1,79
902,6,52,8,1,C19,2,19,2.0,J1,83
876,6,53,8,1,B17,1,17,2.0,J1,92
899,6,54,8,1,C15,2,15,2.0,J1,34
873,6,55,8,1,B13,1,13,2.0,J1,47
896,6,56,8,1,C12,2,12,2.0,J1,51
870,6,57,8,1,B10,1,10,2.0,J1,60
893,6,58,8,1,C8,2,8,2.0,J1,2
867,6,59,8,1,B6,1,6,2.0,J1,15
890,6,60,8,1,C5,2,5,2.0,J1,19
864,6,61,8,1,B3,1,3,2.0,J1,28
1167,6,62,10,1,C29,2,29,1.0,J1,98
1141,6,63,10,1,B27,1,27,1.0,J1,111
1164,6,64,10,1,C26,2,26,1.0,J1,115
1138,6,65,10,1,B24,1,24,1.0,J1,124
1161,6,66,10,1,C22,2,22,1.0,J1,66
1135,6,67,10,1,B20,1,20,1.0,J1,79
1158,6,68,10,1,C19,2,19,1.0,J1,83
1132,6,69,10,1,B17,1,17,1.0,J1,92
1155,6,70,10,1,C15,2,15,1.0,J1,34
1129,6,71,10,1,B13,1,13,1.0,J1,47
1152,6,72,10,1,C12,2,12,1.0,J1,51
1126,6,73,10,1,B10,1,10,1.0,J1,60
1149,6,74,10,1,C8,2,8,1.0,J1,2
1123,6,75,10,1,B6,1,6,1.0,J1,15
1146,6,76,10,1,C5,2,5,1.0,J1,19
1120,6,77,10,1,B3,1,3,1.0,J1,28
1423,6,78,12,1,C29,2,29,0.0,J1,98
1397,6,79,12,1,B27,1,27,0.0,J1,111
1420,6,80,12,1,C26,2,26,0.0,J1,115
1394,6,81,12,1,B24,1,24,0.0,J1,124
1417,6,82,12,1,C22,2,22,0.0,J1,66
1391,6,83,12,1,B20,1,20,0.0,J1,79
1414,6,84,12,1,C19,2,19,0.0,J1,83
1388,6,85,12,1,B17,1,17,0.0,J1,92
1411,6,86,12,1,C15,2,15,0.0,J1,34
1385,6,87,12,1,B13,1,13,0.0,J1,47
1408,6,88,12,1,C12,2,12,0.0,J1,51
1382,6,89,12,1,B10,1,10,0.0,J1,60
1405,6,90,12,1,C8,2,8,0.0,J1,2
1379,6,91,12,1,B6,1,6,0.0,J1,15
1402,6,92,12,1,C5,2,5,0.0,J1,19
1376,6,93,12,1,B3,1,3,0.0,J1,28
96,7,0,1,1,F3,5,3,5.0,J2,152
97,7,1,1,1,F4,5,4,5.0,J2,149
425,7,2,4,1,E4,4,4,4.0,J1,20
449,7,3,4,1,F4,5,4,4.0,J1,21
428,7,4,4,1,E7,4,7,4.0,J1,7
452,7,5,4,1,F7,5,7,4.0,J1,4
200,7,6,2,1,F10,5,10,5.0,J1,56
201,7,7,2,1,F11,5,11,5.0,J1,53
203,7,8,2,1,F13,5,13,5.0,J1,43
204,7,9,2,1,F14,5,14,5.0,J1,36
206,7,10,2,1,F17,5,17,5.0,J1,88
207,7,11,2,1,F18,5,18,5.0,J1,85
209,7,12,2,1,F20,5,20,5.0,J1,75
210,7,13,2,1,F21,5,21,5.0,J1,68
212,7,14,2,1,F24,5,24,5.0,J1,120
213,7,15,2,1,F25,5,25,5.0,J1,117
215,7,16,2,1,F27,5,27,5.0,J1,107
216,7,17,2,1,F28,5,28,5.0,J1,100
431,7,18,4,1,E11,4,11,4.0,J1,52
455,7,19,4,1,F11,5,11,4.0,J1,53
434,7,20,4,1,E14,4,14,4.0,J1,39
458,7,21,4,1,F14,5,14,4.0,J1,36
437,7,22,4,1,E18,4,18,4.0,J1,84
461,7,23,4,1,F18,5,18,4.0,J1,85
440,7,24,4,1,E21,4,21,4.0,J1,71
464,7,25,4,1,F21,5,21,4.0,J1,68
443,7,26,4,1,E25,4,25,4.0,J1,116
467,7,27,4,1,F25,5,25,4.0,J1,117
446,7,28,4,1,E28,4,28,4.0,J1,103
470,7,29,4,1,F28,5,28,4.0,J1,100
690,7,30,6,1,E14,4,14,3.0,J1,39
714,7,31,6,1,F14,5,14,3.0,J1,36
693,7,32,6,1,E18,4,18,3.0,J1,84
717,7,33,6,1,F18,5,18,3.0,J1,85
696,7,34,6,1,E21,4,21,3.0,J1,71
720,7,35,6,1,F21,5,21,3.0,J1,68
699,7,36,6,1,E25,4,25,3.0,J1,116
723,7,37,6,1,F25,5,25,3.0,J1,117
702,7,38,6,1,E28,4,28,3.0,J1,103
726,7,39,6,1,F28,5,28,3.0,J1,100
616,7,40,6,1,B12,1,12,3.0,J1,50
638,7,41,6,1,C10,2,10,3.0,J1,61
613,7,42,6,1,B8,1,8,3.0,J1,5
635,7,43,6,1,C6,2,6,3.0,J1,12
610,7,44,6,1,B5,1,5,3.0,J1,18
632,7,45,6,1,C3,2,3,3.0,J1,29
955,7,46,8,1,E25,4,25,2.0,J1,116
979,7,47,8,1,F25,5,25,2.0,J1,117
958,7,48,8,1,E28,4,28,2.0,J1,103
982,7,49,8,1,F28,5,28,2.0,J1,100
881,7,50,8,1,B22,1,22,2.0,J1,69
903,7,51,8,1,C20,2,20,2.0,J1,76
878,7,52,8,1,B19,1,19,2.0,J1,82
900,7,53,8,1,C17,2,17,2.0,J1,93
875,7,54,8,1,B15,1,15,2.0,J1,37
897,7,55,8,1,C13,2,13,2.0,J1,44
872,7,56,8,1,B12,1,12,2.0,J1,50
894,7,57,8,1,C10,2,10,2.0,J1,61
869,7,58,8,1,B8,1,8,2.0,J1,5
891,7,59,8,1,C6,2,6,2.0,J1,12
866,7,60,8,1,B5,1,5,2.0,J1,18
888,7,61,8,1,C3,2,3,2.0,J1,29
1143,7,62,10,1,B29,1,29,1.0,J1,101
1165,7,63,10,1,C27,2,27,1.0,J1,108
1140,7,64,10,1,B26,1,26,1.0,J1,114
1162,7,65,10,1,C24,2,24,1.0,J1,125
1137,7,66,10,1,B22,1,22,1.0,J1,69
1159,7,67,10,1,C20,2,20,1.0,J1,76
1134,7,68,10,1,B19,1,19,1.0,J1,82
1156,7,69,10,1,C17,2,17,1.0,J1,93
1131,7,70,10,1,B15,1,15,1.0,J1,37
1153,7,71,10,1,C13,2,13,1.0,J1,44
1128,7,72,10,1,B12,1,12,1.0,J1,50
1150,7,73,10,1,C10,2,10,1.0,J1,61
1125,7,74,10,1,B8,1,8,1.0,J1,5
1147,7,75,10,1,C6,2,6,1.0,J1,12
1122,7,76,10,1,B5,1,5,1.0,J1,18
1144,7,77,10,1,C3,2,3,1.0,J1,29
1399,7,78,12,1,B29,1,29,0.0,J1,101
1422,7,79,12,1,C28,2,28,0.0,J1,105
1396,7,80,12,1,B26,1,26,0.0,J1,114
1419,7,81,12,1,C25,2,25,0.0,J1,118
1393,7,82,12,1,B22,1,22,0.0,J1,69
1416,7,83,12,1,C21,2,21,0.0,J1,73
1390,7,84,12,1,B19,1,19,0.0,J1,82
1413,7,85,12,1,C18,2,18,0.0,J1,86
1387,7,86,12,1,B15,1,15,0.0,J1,37
1410,7,87,12,1,C14,2,14,0.0,J1,41
1384,7,88,12,1,B12,1,12,0.0,J1,50
1407,7,89,12,1,C11,2,11,0.0,J1,54
1381,7,90,12,1,B8,1,8,0.0,J1,5
1404,7,91,12,1,C7,2,7,0.0,J1,9
1378,7,92,12,1,B5,1,5,0.0,J1,18
1401,7,93,12,1,C4,2,4,0.0,J1,22
4,8,0,1,1,B7,1,7,5.0,J2,136
29,8,1,1,1,C8,2,8,5.0,J2,130
7,8,2,1,1,B11,1,11,5.0,J2,185
32,8,3,1,1,C12,2,12,5.0,J2,179
10,8,4,1,1,B14,1,14,5.0,J2,168
35,8,5,1,1,C15,2,15,5.0,J2,162
13,8,6,1,1,B18,1,18,5.0,J2,217
38,8,7,1,1,C19,2,19,5.0,J2,211
16,8,8,1,1,B21,1,21,5.0,J2,200
41,8,9,1,1,C22,2,22,5.0,J2,194
19,8,10,1,1,B25,1,25,5.0,J2,249
44,8,11,1,1,C26,2,26,5.0,J2,243
22,8,12,1,1,B28,1,28,5.0,J2,232
47,8,13,1,1,C29,2,29,5.0,J2,226
242,8,14,3,1,B24,1,24,4.0,J2,252
349,8,15,3,1,F16,5,16,4.0,J2,223
348,8,16,3,1,E16,4,16,4.0,J2,222
347,8,17,3,1,F9,5,9,4.0,J2,191
346,8,18,3,1,E9,4,9,4.0,J2,190
345,8,19,3,1,F2,5,2,4.0,J2,159
344,8,20,3,1,E2,4,2,4.0,J2,158
322,8,21,3,1,F5,5,5,4.0,J2,142
325,8,22,3,1,F8,5,8,4.0,J2,129
328,8,23,3,1,F12,5,12,4.0,J2,174
331,8,24,3,1,F15,5,15,4.0,J2,161
334,8,25,3,1,F19,5,19,4.0,J2,206
337,8,26,3,1,F22,5,22,4.0,J2,193
267,8,27,3,1,C25,2,25,4.0,J2,246
314,8,28,3,1,E24,4,24,4.0,J2,251
350,8,29,3,1,E23,4,23,4.0,J2,254
605,8,30,5,1,F16,5,16,3.0,J2,223
604,8,31,5,1,E16,4,16,3.0,J2,222
603,8,32,5,1,F9,5,9,3.0,J2,191
587,8,33,5,1,F15,5,15,3.0,J2,161
590,8,34,5,1,F19,5,19,3.0,J2,206
593,8,35,5,1,F22,5,22,3.0,J2,193
596,8,36,5,1,F26,5,26,3.0,J2,238
599,8,37,5,1,F29,5,29,3.0,J2,225
607,8,38,5,1,F23,5,23,3.0,J2,255
606,8,39,5,1,E23,4,23,3.0,J2,254
577,8,40,5,1,F4,5,4,3.0,J2,149
580,8,41,5,1,F7,5,7,3.0,J2,132
583,8,42,5,1,F11,5,11,3.0,J2,181
602,8,43,5,1,E9,4,9,3.0,J2,190
601,8,44,5,1,F2,5,2,3.0,J2,159
600,8,45,5,1,E2,4,2,3.0,J2,158
839,8,46,7,1,F11,5,11,2.0,J2,181
842,8,47,7,1,F14,5,14,2.0,J2,164
826,8,48,7,1,E24,4,24,2.0,J2,251
779,8,49,7,1,C25,2,25,2.0,J2,246
778,8,50,7,1,C24,2,24,2.0,J2,253
862,8,51,7,1,E23,4,23,2.0,J2,254
845,8,52,7,1,F18,5,18,2.0,J2,213
848,8,53,7,1,F21,5,21,2.0,J2,196
861,8,54,7,1,F16,5,16,2.0,J2,223
860,8,55,7,1,E16,4,16,2.0,J2,222
859,8,56,7,1,F9,5,9,2.0,J2,191
858,8,57,7,1,E9,4,9,2.0,J2,190
857,8,58,7,1,F2,5,2,2.0,J2,159
856,8,59,7,1,E2,4,2,2.0,J2,158
836,8,60,7,1,F7,5,7,2.0,J2,132
833,8,61,7,1,F4,5,4,2.0,J2,149
1118,8,62,9,1,E23,4,23,1.0,J2,254
1082,8,63,9,1,E24,4,24,1.0,J2,251
1034,8,64,9,1,C24,2,24,1.0,J2,253
1117,8,65,9,1,F16,5,16,1.0,J2,223
1116,8,66,9,1,E16,4,16,1.0,J2,222
1115,8,67,9,1,F9,5,9,1.0,J2,191
1114,8,68,9,1,E9,4,9,1.0,J2,190
1113,8,69,9,1,F2,5,2,1.0,J2,159
1112,8,70,9,1,E2,4,2,1.0,J2,158
1089,8,71,9,1,F4,5,4,1.0,J2,149
1092,8,72,9,1,F7,5,7,1.0,J2,132
1095,8,73,9,1,F11,5,11,1.0,J2,181
1098,8,74,9,1,F14,5,14,1.0,J2,164
1101,8,75,9,1,F18,5,18,1.0,J2,213
1104,8,76,9,1,F21,5,21,1.0,J2,196
1035,8,77,9,1,C25,2,25,1.0,J2,246
1342,8,78,11,1,E28,4,28,0.0,J2,231
1375,8,79,11,1,F23,5,23,0.0,J2,255
1339,8,80,11,1,E25,4,25,0.0,J2,244
1374,8,81,11,1,E23,4,23,0.0,J2,254
1336,8,82,11,1,E21,4,21,0.0,J2,199
1373,8,83,11,1,F16,5,16,0.0,J2,223
1333,8,84,11,1,E18,4,18,0.0,J2,212
1372,8,85,11,1,E16,4,16,0.0,J2,222
1330,8,86,11,1,E14,4,14,0.0,J2,167
1371,8,87,11,1,F9,5,9,0.0,J2,191
1327,8,88,11,1,E11,4,11,0.0,J2,180
1370,8,89,11,1,E9,4,9,0.0,J2,190
1324,8,90,11,1,E7,4,7,0.0,J2,135
1369,8,91,11,1,F2,5,2,0.0,J2,159
1321,8,92,11,1,E4,4,4,0.0,J2,148
1368,8,93,11,1,E2,4,2,0.0,J2,158
27,9,0,1,1,C6,2,6,5.0,J2,140
5,9,1,1,1,B8,1,8,5.0,J2,133
30,9,2,1,1,C10,2,10,5.0,J2,189
8,9,3,1,1,B12,1,12,5.0,J2,178
33,9,4,1,1,C13,2,13,5.0,J2,172
11,9,5,1,1,B15,1,15,5.0,J2,165
36,9,6,1,1,C17,2,17,5.0,J2,221
14,9,7,1,1,B19,1,19,5.0,J2,210
39,9,8,1,1,C20,2,20,5.0,J2,204
17,9,9,1,1,B22,1,22,5.0,J2,197
42,9,10,1,1,C24,2,24,5.0,J2,253
20,9,11,1,1,B26,1,26,5.0,J2,242
45,9,12,1,1,C27,2,27,5.0,J2,236
23,9,13,1,1,B29,1,29,5.0,J2,229
243,9,14,3,1,B25,1,25,4.0,J2,249
335,9,15,3,1,F20,5,20,4.0,J2,203
332,9,16,3,1,F17,5,17,4.0,J2,216
329,9,17,3,1,F13,5,13,4.0,J2,171
326,9,18,3,1,F10,5,10,4.0,J2,184
323,9,19,3,1,F6,5,6,4.0,J2,139
320,9,20,3,1,F3,5,3,4.0,J2,152
321,9,21,3,1,F4,5,4,4.0,J2,149
324,9,22,3,1,F7,5,7,4.0,J2,132
327,9,23,3,1,F11,5,11,4.0,J2,181
330,9,24,3,1,F14,5,14,4.0,J2,164
333,9,25,3,1,F18,5,18,4.0,J2,213
336,9,26,3,1,F21,5,21,4.0,J2,196
266,9,27,3,1,C24,2,24,4.0,J2,253
290,9,28,3,1,D24,3,24,4.0,J2,250
338,9,29,3,1,F24,5,24,4.0,J2,248
591,9,30,5,1,F20,5,20,3.0,J2,203
588,9,31,5,1,F17,5,17,3.0,J2,216
585,9,32,5,1,F13,5,13,3.0,J2,171
586,9,33,5,1,F14,5,14,3.0,J2,164
589,9,34,5,1,F18,5,18,3.0,J2,213
592,9,35,5,1,F21,5,21,3.0,J2,196
595,9,36,5,1,F25,5,25,3.0,J2,245
598,9,37,5,1,F28,5,28,3.0,J2,228
597,9,38,5,1,F27,5,27,3.0,J2,235
594,9,39,5,1,F24,5,24,3.0,J2,248
578,9,40,5,1,F5,5,5,3.0,J2,142
581,9,41,5,1,F8,5,8,3.0,J2,129
584,9,42,5,1,F12,5,12,3.0,J2,174
582,9,43,5,1,F10,5,10,3.0,J2,184
579,9,44,5,1,F6,5,6,3.0,J2,139
576,9,45,5,1,F3,5,3,3.0,J2,152
840,9,46,7,1,F12,5,12,2.0,J2,174
843,9,47,7,1,F15,5,15,2.0,J2,161
802,9,48,7,1,D24,3,24,2.0,J2,250
755,9,49,7,1,B25,1,25,2.0,J2,249
754,9,50,7,1,B24,1,24,2.0,J2,252
850,9,51,7,1,F24,5,24,2.0,J2,248
846,9,52,7,1,F19,5,19,2.0,J2,206
849,9,53,7,1,F22,5,22,2.0,J2,193
847,9,54,7,1,F20,5,20,2.0,J2,203
844,9,55,7,1,F17,5,17,2.0,J2,216
841,9,56,7,1,F13,5,13,2.0,J2,171
838,9,57,7,1,F10,5,10,2.0,J2,184
835,9,58,7,1,F6,5,6,2.0,J2,139
832,9,59,7,1,F3,5,3,2.0,J2,152
837,9,60,7,1,F8,5,8,2.0,J2,129
834,9,61,7,1,F5,5,5,2.0,J2,142
1106,9,62,9,1,F24,5,24,1.0,J2,248
1058,9,63,9,1,D24,3,24,1.0,J2,250
1010,9,64,9,1,B24,1,24,1.0,J2,252
1103,9,65,9,1,F20,5,20,1.0,J2,203
1100,9,66,9,1,F17,5,17,1.0,J2,216
1097,9,67,9,1,F13,5,13,1.0,J2,171
1094,9,68,9,1,F10,5,10,1.0,J2,184
1091,9,69,9,1,F6,5,6,1.0,J2,139
1088,9,70,9,1,F3,5,3,1.0,J2,152
1090,9,71,9,1,F5,5,5,1.0,J2,142
1093,9,72,9,1,F8,5,8,1.0,J2,129
1096,9,73,9,1,F12,5,12,1.0,J2,174
1099,9,74,9,1,F15,5,15,1.0,J2,161
1102,9,75,9,1,F19,5,19,1.0,J2,206
1105,9,76,9,1,F22,5,22,1.0,J2,193
1011,9,77,9,1,B25,1,25,1.0,J2,249
1367,9,78,11,1,F29,5,29,0.0,J2,225
1365,9,79,11,1,F27,5,27,0.0,J2,235
1364,9,80,11,1,F26,5,26,0.0,J2,238
1362,9,81,11,1,F24,5,24,0.0,J2,248
1361,9,82,11,1,F22,5,22,0.0,J2,193
1359,9,83,11,1,F20,5,20,0.0,J2,203
1358,9,84,11,1,F19,5,19,0.0,J2,206
1356,9,85,11,1,F17,5,17,0.0,J2,216
1355,9,86,11,1,F15,5,15,0.0,J2,161
1353,9,87,11,1,F13,5,13,0.0,J2,171
1352,9,88,11,1,F12,5,12,0.0,J2,174
1350,9,89,11,1,F10,5,10,0.0,J2,184
1349,9,90,11,1,F8,5,8,0.0,J2,129
1347,9,91,11,1,F6,5,6,0.0,J2,139
1346,9,92,11,1,F5,5,5,0.0,J2,142
1344,9,93,11,1,F3,5,3,0.0,J2,152
3,10,0,1,1,B6,1,6,5.0,J2,143
28,10,1,1,1,C7,2,7,5.0,J2,137
6,10,2,1,1,B10,1,10,5.0,J2,188
31,10,3,1,1,C11,2,11,5.0,J2,182
9,10,4,1,1,B13,1,13,5.0,J2,175
34,10,5,1,1,C14,2,14,5.0,J2,169
12,10,6,1,1,B17,1,17,5.0,J2,220
37,10,7,1,1,C18,2,18,5.0,J2,214
15,10,8,1,1,B20,1,20,5.0,J2,207
40,10,9,1,1,C21,2,21,5.0,J2,201
18,10,10,1,1,B24,1,24,5.0,J2,252
43,10,11,1,1,C25,2,25,5.0,J2,246
21,10,12,1,1,B27,1,27,5.0,J2,239
46,10,13,1,1,C28,2,28,5.0,J2,233
250,10,14,3,1,C5,2,5,4.0,J2,147
298,10,15,3,1,E5,4,5,4.0,J2,145
253,10,16,3,1,C8,2,8,4.0,J2,130
301,10,17,3,1,E8,4,8,4.0,J2,128
256,10,18,3,1,C12,2,12,4.0,J2,179
304,10,19,3,1,E12,4,12,4.0,J2,177
259,10,20,3,1,C15,2,15,4.0,J2,162
307,10,21,3,1,E15,4,15,4.0,J2,160
262,10,22,3,1,C19,2,19,4.0,J2,211
310,10,23,3,1,E19,4,19,4.0,J2,209
265,10,24,3,1,C22,2,22,4.0,J2,194
313,10,25,3,1,E22,4,22,4.0,J2,192
294,10,26,3,1,D28,3,28,4.0,J2,230
292,10,27,3,1,D26,3,26,4.0,J2,240
318,10,28,3,1,E28,4,28,4.0,J2,231
339,10,29,3,1,F25,5,25,4.0,J2,245
515,10,30,5,1,C15,2,15,3.0,J2,162
563,10,31,5,1,E15,4,15,3.0,J2,160
518,10,32,5,1,C19,2,19,3.0,J2,211
566,10,33,5,1,E19,4,19,3.0,J2,209
521,10,34,5,1,C22,2,22,3.0,J2,194
569,10,35,5,1,E22,4,22,3.0,J2,192
524,10,36,5,1,C26,2,26,3.0,J2,243
572,10,37,5,1,E26,4,26,3.0,J2,241
527,10,38,5,1,C29,2,29,3.0,J2,226
575,10,39,5,1,E29,4,29,3.0,J2,224
510,10,40,5,1,C10,2,10,3.0,J2,189
558,10,41,5,1,E10,4,10,3.0,J2,187
507,10,42,5,1,C6,2,6,3.0,J2,140
555,10,43,5,1,E6,4,6,3.0,J2,138
504,10,44,5,1,C3,2,3,3.0,J2,157
552,10,45,5,1,E3,4,3,3.0,J2,155
806,10,46,7,1,D28,3,28,2.0,J2,230
804,10,47,7,1,D26,3,26,2.0,J2,240
830,10,48,7,1,E28,4,28,2.0,J2,231
851,10,49,7,1,F25,5,25,2.0,J2,245
775,10,50,7,1,C20,2,20,2.0,J2,204
823,10,51,7,1,E20,4,20,2.0,J2,202
772,10,52,7,1,C17,2,17,2.0,J2,221
820,10,53,7,1,E17,4,17,2.0,J2,219
769,10,54,7,1,C13,2,13,2.0,J2,172
817,10,55,7,1,E13,4,13,2.0,J2,170
766,10,56,7,1,C10,2,10,2.0,J2,189
814,10,57,7,1,E10,4,10,2.0,J2,187
763,10,58,7,1,C6,2,6,2.0,J2,140
811,10,59,7,1,E6,4,6,2.0,J2,138
760,10,60,7,1,C3,2,3,2.0,J2,157
808,10,61,7,1,E3,4,3,2.0,J2,155
1062,10,62,9,1,D28,3,28,1.0,J2,230
1060,10,63,9,1,D26,3,26,1.0,J2,240
1086,10,64,9,1,E28,4,28,1.0,J2,231
1107,10,65,9,1,F25,5,25,1.0,J2,245
1031,10,66,9,1,C20,2,20,1.0,J2,204
1079,10,67,9,1,E20,4,20,1.0,J2,202
1028,10,68,9,1,C17,2,17,1.0,J2,221
1076,10,69,9,1,E17,4,17,1.0,J2,219
1025,10,70,9,1,C13,2,13,1.0,J2,172
1073,10,71,9,1,E13,4,13,1.0,J2,170
1022,10,72,9,1,C10,2,10,1.0,J2,189
1070,10,73,9,1,E10,4,10,1.0,J2,187
1019,10,74,9,1,C6,2,6,1.0,J2,140
1067,10,75,9,1,E6,4,6,1.0,J2,138
1016,10,76,9,1,C3,2,3,1.0,J2,157
1064,10,77,9,1,E3,4,3,1.0,J2,155
1343,10,78,11,1,E29,4,29,0.0,J2,224
1366,10,79,11,1,F28,5,28,0.0,J2,228
1340,10,80,11,1,E26,4,26,0.0,J2,241
1363,10,81,11,1,F25,5,25,0.0,J2,245
1337,10,82,11,1,E22,4,22,0.0,J2,192
1360,10,83,11,1,F21,5,21,0.0,J2,196
1334,10,84,11,1,E19,4,19,0.0,J2,209
